row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
2169,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2170,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2171,chunk_002::cluster_001,Igraine,The priestess,priestess,priestess,priestess,248,1.0,exact
2174,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2180,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2186,chunk_002::cluster_001,Igraine,child,child,a child,child,312,1.0,exact
2192,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2198,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2205,chunk_002::cluster_001,Igraine,the priestess,priestess,priestess,priestess,248,1.0,exact
2218,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2220,chunk_002::cluster_001,Igraine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
2221,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2226,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2227,chunk_002::cluster_001,Igraine,"King""-her",king her,a king,king,297,0.5,token_subset
2231,chunk_002::cluster_001,Igraine,the priestess,priestess,priestess,priestess,248,1.0,exact
2235,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2251,chunk_002::cluster_001,Igraine,the priestess,priestess,priestess,priestess,248,1.0,exact
2266,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2272,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2275,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2282,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2283,chunk_002::cluster_001,Igraine,Viviane still believed Igraine,viviane still believed igraine,Viviane,viviane,6289,0.25,token_subset
2286,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2297,chunk_002::cluster_001,Igraine,child,child,a child,child,312,1.0,exact
2312,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2315,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2322,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2335,chunk_002::cluster_001,Igraine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
2347,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2358,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2362,chunk_002::cluster_001,Igraine,my elder sister and my priestess,my elder sister and my priestess,priestess,priestess,248,0.2,token_subset
2364,chunk_002::cluster_001,Igraine,my priestess,my priestess,priestess,priestess,248,0.5,token_subset
2368,chunk_002::cluster_001,Igraine,the Lady,lady,the Lady,lady,374,1.0,exact
2369,chunk_002::cluster_001,Igraine,The Lady of the Lake,lady of the lake,Lady of the Lake,lady of the lake,74,1.0,exact
2379,chunk_002::cluster_001,Igraine,Viviane-,viviane,Viviane,viviane,6289,1.0,exact
2380,chunk_002::cluster_001,Igraine,the Lady,lady,the Lady,lady,374,1.0,exact
2384,chunk_002::cluster_001,Igraine,the Lady,lady,the Lady,lady,374,1.0,exact
2385,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2388,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2390,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2396,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2399,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2403,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2409,chunk_002::cluster_001,Igraine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
2418,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2426,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2437,chunk_002::cluster_001,Igraine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
2439,chunk_002::cluster_001,Igraine,the Lady of the Lake,lady of the lake,Lady of the Lake,lady of the lake,74,1.0,exact
2447,chunk_002::cluster_001,Igraine,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
2457,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2463,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2480,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2489,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2498,chunk_002::cluster_001,Igraine,the Lady of the Lake,lady of the lake,Lady of the Lake,lady of the lake,74,1.0,exact
2500,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2503,chunk_002::cluster_001,Igraine,the priestess,priestess,priestess,priestess,248,1.0,exact
2506,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2511,chunk_002::cluster_001,Igraine,Viviane,viviane,Viviane,viviane,6289,1.0,exact
2533,chunk_002::cluster_013,his father,a son,son,a son,son,168,1.0,exact
2541,chunk_002::cluster_013,his father,Balan,balan,Balan,balan,563,1.0,exact
2543,chunk_002::cluster_013,his father,her son,her son,her son,her son,61,1.0,exact
2544,chunk_002::cluster_013,his father,Balin,balin,Balin,balin,548,1.0,exact
2546,chunk_002::cluster_013,his father,a Christian,christian,a Christian,christian,112,1.0,exact
2550,chunk_002::cluster_013,his father,our son,our son,your son,your son,48,0.9333333333333333,fuzzy
2563,chunk_002::cluster_022,the Priests,the Priests,priests,priestess,priestess,248,0.875,fuzzy
2580,chunk_002::cluster_024,the Merlin,Venerable Father,venerable father,the father,father,44,0.5,token_subset
2586,chunk_002::cluster_024,the Merlin,Father,father,the father,father,44,1.0,exact
2610,chunk_002::cluster_024,the Merlin,the messenger-prophet of the Druids,messenger prophet of the druids,the Druids,druids,186,0.2,token_subset
2624,chunk_002::cluster_024,the Merlin,the Merlin of Britain,merlin of britain,Britain,britain,381,0.3333333333333333,token_subset
2642,chunk_002::cluster_024,the Merlin,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
2652,chunk_002::cluster_024,the Merlin,the Merlin of Britain,merlin of britain,Britain,britain,381,0.3333333333333333,token_subset
2668,chunk_002::cluster_026,Britain,Christ,christ,the Christ,christ,307,1.0,exact
2669,chunk_002::cluster_026,Britain,their God,their god,their God,their god,24,1.0,exact
2670,chunk_002::cluster_026,Britain,no other God,no other god,a God,god,1081,0.3333333333333333,token_subset
2671,chunk_002::cluster_026,Britain,no other God save for their God,no other god save for their god,their God,their god,24,0.3333333333333333,token_subset
2672,chunk_002::cluster_026,Britain,their God,their god,their God,their god,24,1.0,exact
2674,chunk_002::cluster_026,Britain,the world,world,the world,world,404,1.0,exact
2678,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2679,chunk_002::cluster_026,Britain,the world,world,the world,world,404,1.0,exact
2680,chunk_002::cluster_026,Britain,Christ,christ,the Christ,christ,307,1.0,exact
2681,chunk_002::cluster_026,Britain,the world,world,the world,world,404,1.0,exact
2682,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2683,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2684,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2685,chunk_002::cluster_026,Britain,Christ,christ,the Christ,christ,307,1.0,exact
2686,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2687,chunk_002::cluster_026,Britain,the same world,same world,the world,world,404,0.5,token_subset
2688,chunk_002::cluster_026,Britain,their God,their god,their God,their god,24,1.0,exact
2689,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2690,chunk_002::cluster_026,Britain,their world,their world,the world,world,404,0.5,token_subset
2691,chunk_002::cluster_026,Britain,one God,one god,a God,god,1081,0.5,token_subset
2695,chunk_002::cluster_026,Britain,their world,their world,the world,world,404,0.5,token_subset
2696,chunk_002::cluster_026,Britain,their One God,their one god,their God,their god,24,0.6666666666666666,token_subset
2697,chunk_002::cluster_026,Britain,the Christ,christ,the Christ,christ,307,1.0,exact
2698,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2699,chunk_002::cluster_026,Britain,Our world,our world,the world,world,404,0.5,token_subset
2700,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2702,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2703,chunk_002::cluster_026,Britain,the Mother-,mother,the Mother,mother,95,1.0,exact
2704,chunk_002::cluster_026,Britain,the world,world,the world,world,404,1.0,exact
2705,chunk_002::cluster_026,Britain,Christ,christ,the Christ,christ,307,1.0,exact
2706,chunk_002::cluster_026,Britain,Ambrosius,ambrosius,Ambrosius,ambrosius,173,1.0,exact
2707,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2710,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2711,chunk_002::cluster_026,Britain,our worlds,our worlds,the worlds,worlds,71,0.5,token_subset
2713,chunk_002::cluster_026,Britain,Ambrosius,ambrosius,Ambrosius,ambrosius,173,1.0,exact
2717,chunk_002::cluster_026,Britain,Ambrosius,ambrosius,Ambrosius,ambrosius,173,1.0,exact
2719,chunk_002::cluster_026,Britain,the world,world,the world,world,404,1.0,exact
2720,chunk_002::cluster_026,Britain,"the world, they built the great wall to the North",world they built the great wall to the north,the world,world,404,0.125,token_subset
2725,chunk_002::cluster_026,Britain,the worlds,worlds,the worlds,worlds,71,1.0,exact
2726,chunk_002::cluster_026,Britain,the Christ,christ,the Christ,christ,307,1.0,exact
2727,chunk_002::cluster_026,Britain,the Lady,lady,the Lady,lady,374,1.0,exact
2728,chunk_002::cluster_026,Britain,our land,our land,land,land,221,0.5,token_subset
2729,chunk_002::cluster_026,Britain,these two lands,these two lands,the two,two,55,0.3333333333333333,token_subset
2730,chunk_002::cluster_026,Britain,our world,our world,the world,world,404,0.5,token_subset
2731,chunk_002::cluster_026,Britain,the worlds,worlds,the worlds,worlds,71,1.0,exact
2732,chunk_002::cluster_026,Britain,this world,this world,this world,this world,91,1.0,exact
2735,chunk_002::cluster_026,Britain,her mother,her mother,her mother,her mother,38,1.0,exact
2736,chunk_002::cluster_026,Britain,the Lady,lady,the Lady,lady,374,1.0,exact
2737,chunk_002::cluster_026,Britain,the Lady,lady,the Lady,lady,374,1.0,exact
2738,chunk_002::cluster_026,Britain,the Lady,lady,the Lady,lady,374,1.0,exact
2742,chunk_002::cluster_026,Britain,Ambrosius Aurelianus,ambrosius aurelianus,Ambrosius,ambrosius,173,0.5,token_subset
2744,chunk_002::cluster_026,Britain,Ambrosius,ambrosius,Ambrosius,ambrosius,173,1.0,exact
2745,chunk_002::cluster_026,Britain,Ambrosius,ambrosius,Ambrosius,ambrosius,173,1.0,exact
2746,chunk_002::cluster_026,Britain,another world,another world,the world,world,404,0.5,token_subset
2844,chunk_002::cluster_046,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
2892,chunk_002::cluster_064,the Holy Isle,there,there,there,there,339,1.0,exact
2904,chunk_002::cluster_068,The priests,The priests,priests,priestess,priestess,248,0.875,fuzzy
2916,chunk_002::cluster_078,all men,all men,all men,all women,all women,33,0.875,fuzzy
2984,chunk_002::cluster_124,Uther,the Pendragon,pendragon,Pendragon,pendragon,57,1.0,exact
2987,chunk_002::cluster_124,Uther,the Pendragon,pendragon,Pendragon,pendragon,57,1.0,exact
2988,chunk_002::cluster_124,Uther,Your son,your son,your son,your son,48,1.0,exact
2990,chunk_002::cluster_124,Uther,their Pendragon,their pendragon,Pendragon,pendragon,57,0.5,token_subset
2991,chunk_002::cluster_124,Uther,Your son,your son,your son,your son,48,1.0,exact
2992,chunk_002::cluster_124,Uther,Pendragon,pendragon,Pendragon,pendragon,57,1.0,exact
2995,chunk_002::cluster_124,Uther,your High King-,your high king,a High King,high king,62,0.6666666666666666,token_subset
2996,chunk_002::cluster_124,Uther,Uther the Pendragon,uther the pendragon,Pendragon,pendragon,57,0.3333333333333333,token_subset
2997,chunk_002::cluster_124,Uther,the High King,high king,a High King,high king,62,1.0,exact
2998,chunk_002::cluster_124,Uther,this great High King,this great high king,a High King,high king,62,0.5,token_subset
2999,chunk_002::cluster_124,Uther,Duke of Cornwall,duke of cornwall,Duke of Cornwall,duke of cornwall,41,1.0,exact
3000,chunk_002::cluster_124,Uther,Uther Pendragon,uther pendragon,Pendragon,pendragon,57,0.5,token_subset
3007,chunk_002::cluster_124,Uther,High King,high king,a High King,high king,62,1.0,exact
3009,chunk_002::cluster_125,Gorlois,Your husband,your husband,a husband,husband,27,0.5,token_subset
3015,chunk_002::cluster_125,Gorlois,a husband,husband,a husband,husband,27,1.0,exact
3040,chunk_002::cluster_125,Gorlois,the God of my husband,god of my husband,a God,god,1081,0.25,token_subset
3041,chunk_002::cluster_125,Gorlois,my husband,my husband,a husband,husband,27,0.5,token_subset
3072,chunk_002::cluster_142,the wild raiders-,the wild folk from the North,wild folk from the north,the North,north,64,0.2,token_subset
3074,chunk_002::cluster_142,the wild raiders-,the Saxon barbarians,saxon barbarians,a Saxon,saxon,43,0.5,token_subset
3075,chunk_002::cluster_143,the priests,the Priests,priests,priestess,priestess,248,0.875,fuzzy
3076,chunk_002::cluster_143,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
3077,chunk_002::cluster_144,this Great King,a leader who will appeal to all the folk of Britain,leader who will appeal to all the folk of britain,Britain,britain,381,0.1,token_subset
3084,chunk_002::cluster_144,this Great King,Uther Pendragon,uther pendragon,Uther,uther,3004,0.5,token_subset
3126,chunk_002::cluster_180,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
3192,chunk_002::cluster_237,many sons,many sons,many sons,my sons,my sons,29,0.875,fuzzy
3252,chunk_003::cluster_000,Igraine,child,child,a child,child,312,1.0,exact
3281,chunk_003::cluster_000,Igraine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
3330,chunk_003::cluster_000,Igraine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
3350,chunk_003::cluster_000,Igraine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
3405,chunk_003::cluster_000,Igraine,child,child,a child,child,312,1.0,exact
3411,chunk_003::cluster_000,Igraine,child,child,a child,child,312,1.0,exact
3452,chunk_003::cluster_000,Igraine,dear child,dear child,a child,child,312,0.5,token_subset
3502,chunk_003::cluster_000,Igraine,his God,his god,a God,god,1081,0.5,token_subset
3529,chunk_003::cluster_000,Igraine,Morgause,morgause,Morgause,morgause,4546,1.0,exact
3530,chunk_003::cluster_000,Igraine,Gorlois's lady,gorlois lady,Gorlois,gorlois,3943,0.5,token_subset
3613,chunk_003::cluster_002,Viviane,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
3616,chunk_003::cluster_002,Viviane,the Merlin of Britain,merlin of britain,Merlin of Britain,merlin of britain,36,1.0,exact
3618,chunk_003::cluster_002,Viviane,Merlin of Britain,merlin of britain,Merlin of Britain,merlin of britain,36,1.0,exact
3620,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
3621,chunk_003::cluster_002,Viviane,this Uther,this uther,Uther,uther,3004,0.5,token_subset
3625,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
3629,chunk_003::cluster_002,Viviane,your High King-,your high king,a High King,high king,62,0.6666666666666666,token_subset
3630,chunk_003::cluster_002,Viviane,The Merlin,merlin,the Merlin,merlin,1462,1.0,exact
3634,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
3637,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
3643,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
3654,chunk_003::cluster_002,Viviane,Duke Gorlois,duke gorlois,Gorlois,gorlois,3943,0.5,token_subset
3662,chunk_003::cluster_002,Viviane,the Lady,lady,the Lady,lady,374,1.0,exact
3667,chunk_003::cluster_002,Viviane,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
3672,chunk_003::cluster_002,Viviane,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
3683,chunk_003::cluster_002,Viviane,Uther the Pendragon,uther the pendragon,Uther,uther,3004,0.3333333333333333,token_subset
3684,chunk_003::cluster_002,Viviane,the High King,high king,a High King,high king,62,1.0,exact
3685,chunk_003::cluster_002,Viviane,The Merlin,merlin,the Merlin,merlin,1462,1.0,exact
3686,chunk_003::cluster_002,Viviane,no husband-,no husband,a husband,husband,27,0.5,token_subset
3687,chunk_003::cluster_002,Viviane,this great High King,this great high king,a High King,high king,62,0.5,token_subset
3689,chunk_003::cluster_002,Viviane,the Merlin,merlin,the Merlin,merlin,1462,1.0,exact
3692,chunk_003::cluster_002,Viviane,my lord Merlin,my lord merlin,the Merlin,merlin,1462,0.3333333333333333,token_subset
3695,chunk_003::cluster_002,Viviane,Gorlois,gorlois,Gorlois,gorlois,3943,1.0,exact
